a10,g7_1,a12,insumo_num,Marca_1,Marca_2,Marca_3,Marca_4,Marca_5,Tipo_Fertilizacion_1,Tipo_Fertilizacion_2,Tipo_Fertilizacion_3,Tipo_Fertilizacion_4,Tipo_Fertilizacion_5,Tipo_Nivel_2_1,Tipo_Nivel_2_2,Tipo_Nivel_2_3,Tipo_Nivel_2_4,Tipo_Nivel_2_5,_merge,a11,a12a,a13,ax_2,f4_1,f5_1,g10_1,g10_2,g10_3,g10_4,g10_5,g12_1_1,g12_1_2,g12_1_3,g12_1_4,g12_1_5,g12_c_1,g12_c_2,g12_c_3,g12_c_4,g12_c_5,g12_u_1,g12_u_2,g12_u_3,g12_u_4,g12_u_5,g12_ua_1,g12_ua_2,g12_ua_3,g12_ua_4,g12_ua_5,g9_1,g9_2,g9_3,g9_4,g9_5,id_lote_g6,row,g10_c,K2O,Ntotal,Namoniacal,Nnitrico,Nureico,P2O5,cantidad_litros_ha,cantidad_kilos_ha,Tipo_Nivel_0,Tipo_Nivel_1
RS3050,1,AMBALEMA,4,NUTRIMON,,,ARROCERO,,Fertilizacion edafica,,,Fertilizacion edafica,,Fertilizante quimico,,,Fertilizante quimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,urea,kcl,sulfato,menores,,50.0,50.0,50.0,50.0,,2.0,1.0,1.0,1.0,,Bultos,Bultos,Bultos,Bultos,,,,,,,1.0,2.0,3.0,4.0,,2,1,Fertilizante menores,0.0,0.0,0.0,0.0,0.0,3.0,,50.0,Fertilizante edafico,Fertilizante quimico
RS3050,2,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,urea,kcl,sulfato,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,2,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
RS3050,2,AMBALEMA,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,urea,kcl,sulfato,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,2,KCl,,,,,,,,50.0,,
RS3050,2,AMBALEMA,3,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,urea,kcl,sulfato,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,2,2,Sulfato de Amonio,,,,,,,,50.0,,
RS3050,3,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,urea,kcl,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,2,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
RS3050,3,AMBALEMA,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,urea,kcl,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,2,3,KCl,,,,,,,,100.0,,
RS3050,4,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,urea,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,2,4,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,200.0,Fertilizante edafico,Fertilizante quimico
RS3050,5,AMBALEMA,1,HALCON COLOMBIA,,NUTRIMON,ADAMA,,Fertilizacion foliar,,Fertilizacion edafica,Agroquimico,,Fertilizante quimico,,Fertilizante quimico,Agroquimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,formador 2000,cosmocel 203010,progil,nilo,,,,,,,1.0,1.0,20.0,200.0,,Litros,Kilos,Gramos,Litros,,,,gramos,centimetros,,1.0,2.0,3.0,4.0,,2,5,Formador 2000,10.71,5.14,1.0,3.07,1.07,14.29,1.0,,Fertilizante foliar,Fertilizante quimico
RS3050,5,AMBALEMA,2,HALCON COLOMBIA,,NUTRIMON,ADAMA,,Fertilizacion foliar,,Fertilizacion edafica,Agroquimico,,Fertilizante quimico,,Fertilizante quimico,Agroquimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,formador 2000,cosmocel 203010,progil,nilo,,,,,,,1.0,1.0,20.0,200.0,,Litros,Kilos,Gramos,Litros,,,,gramos,centimetros,,1.0,2.0,3.0,4.0,,2,5,Consmocel 20-30-10,,,,,,,,1.0,,
RS3050,5,AMBALEMA,3,HALCON COLOMBIA,,NUTRIMON,ADAMA,,Fertilizacion foliar,,Fertilizacion edafica,Agroquimico,,Fertilizante quimico,,Fertilizante quimico,Agroquimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,formador 2000,cosmocel 203010,progil,nilo,,,,,,,1.0,1.0,20.0,200.0,,Litros,Kilos,Gramos,Litros,,,,gramos,centimetros,,1.0,2.0,3.0,4.0,,2,5,Triple 15,15.0,15.0,10.3,4.7,0.0,15.0,,0.02,Fertilizante edafico,Fertilizante quimico
RS3050,5,AMBALEMA,4,HALCON COLOMBIA,,NUTRIMON,ADAMA,,Fertilizacion foliar,,Fertilizacion edafica,Agroquimico,,Fertilizante quimico,,Fertilizante quimico,Agroquimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,formador 2000,cosmocel 203010,progil,nilo,,,,,,,1.0,1.0,20.0,200.0,,Litros,Kilos,Gramos,Litros,,,,gramos,centimetros,,1.0,2.0,3.0,4.0,,2,5,Nilo 300 SC,0.0,0.0,0.0,0.0,0.0,0.0,200.0,,Insecticida,Agroquimico
RS3050,6,AMBALEMA,1,HALCON COLOMBIA,ADAMA,AMISTAR TOP,NUTRIMON,,Fertilizacion foliar,Agroquimico,Agroquimico,Fertilizacion edafica,,Fertilizante quimico,Agroquimico,Agroquimico,Fertilizante quimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,formador ese,nilo,amistar top,progil,,,,,,,1.0,0.2,0.5,20.0,,Litros,Litros,Litros,Gramos,,,,,,,1.0,2.0,3.0,4.0,,2,6,Formador 2000,10.71,5.14,1.0,3.07,1.07,14.29,1.0,,Fertilizante foliar,Fertilizante quimico
RS3050,6,AMBALEMA,2,HALCON COLOMBIA,ADAMA,AMISTAR TOP,NUTRIMON,,Fertilizacion foliar,Agroquimico,Agroquimico,Fertilizacion edafica,,Fertilizante quimico,Agroquimico,Agroquimico,Fertilizante quimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,formador ese,nilo,amistar top,progil,,,,,,,1.0,0.2,0.5,20.0,,Litros,Litros,Litros,Gramos,,,,,,,1.0,2.0,3.0,4.0,,2,6,Nilo 300 SC,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,Insecticida,Agroquimico
RS3050,6,AMBALEMA,3,HALCON COLOMBIA,ADAMA,AMISTAR TOP,NUTRIMON,,Fertilizacion foliar,Agroquimico,Agroquimico,Fertilizacion edafica,,Fertilizante quimico,Agroquimico,Agroquimico,Fertilizante quimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,formador ese,nilo,amistar top,progil,,,,,,,1.0,0.2,0.5,20.0,,Litros,Litros,Litros,Gramos,,,,,,,1.0,2.0,3.0,4.0,,2,6,Amistar Top,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,Fungicida,Agroquimico
RS3050,6,AMBALEMA,4,HALCON COLOMBIA,ADAMA,AMISTAR TOP,NUTRIMON,,Fertilizacion foliar,Agroquimico,Agroquimico,Fertilizacion edafica,,Fertilizante quimico,Agroquimico,Agroquimico,Fertilizante quimico,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,formador ese,nilo,amistar top,progil,,,,,,,1.0,0.2,0.5,20.0,,Litros,Litros,Litros,Gramos,,,,,,,1.0,2.0,3.0,4.0,,2,6,Triple 15,15.0,15.0,10.3,4.7,0.0,15.0,,0.02,Fertilizante edafico,Fertilizante quimico
RS3050,7,AMBALEMA,1,AMISTAR TOP,HALCON COLOMBIA,,,,Agroquimico,Fertilizacion foliar,,,,Agroquimico,Fertilizante quimico,,,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,amistar,formador,,,,,,,,,0.5,1.0,,,,Litros,Litros,,,,,,,,,1.0,2.0,,,,2,7,Amistar Top,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,Fungicida,Agroquimico
RS3050,7,AMBALEMA,2,AMISTAR TOP,HALCON COLOMBIA,,,,Agroquimico,Fertilizacion foliar,,,,Agroquimico,Fertilizante quimico,,,,Matched (3),Tolima,,73030008,la fortuna 2,Fedearroz 2000,9.0,amistar,formador,,,,,,,,,0.5,1.0,,,,Litros,Litros,,,,,,,,,1.0,2.0,,,,2,7,Formador 2000,10.71,5.14,1.0,3.07,1.07,14.29,1.0,,Fertilizante foliar,Fertilizante quimico
RS3051,1,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
RS3051,2,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,triple 18,kcl,dap,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
RS3051,2,AMBALEMA,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,triple 18,kcl,dap,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,KCl,,,,,,,,50.0,,
RS3051,2,AMBALEMA,3,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,triple 18,kcl,dap,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,DAP,,,,,,,,50.0,,
RS3051,3,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,urea,kcl,sulfato,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
RS3051,3,AMBALEMA,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,urea,kcl,sulfato,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,KCl,,,,,,,,50.0,,
RS3051,3,AMBALEMA,3,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,urea,kcl,sulfato,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Sulfato de Amonio,,,,,,,,50.0,,
RS3051,4,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,urea,sulfato,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
RS3051,4,AMBALEMA,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,urea,sulfato,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Sulfato de Amonio,,,,,,,,100.0,,
RS3051,5,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,urea,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,5,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,150.0,Fertilizante edafico,Fertilizante quimico
RS3051,6,AMBALEMA,1,HALCON COLOMBIA,,,,,Fertilizacion foliar,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030008,laredo,Fedearroz 67,14.0,formador 200,,,,,,,,,,1.0,,,,,Litros,,,,,,,,,,1.0,,,,,1,6,Formador 2000,10.71,5.14,1.0,3.07,1.07,14.29,1.0,,Fertilizante foliar,Fertilizante quimico
RS3052,1,AMBALEMA,1,NUTRIMON,NUTRIMON,NUTRIMON,,,Fertilizacion edafica,Fertilizacion edafica,Fertilizacion edafica,,,Fertilizante quimico,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,urea,triple 18,triple 18,quimag,,50.0,,50.0,,,3.0,1.0,1.0,0.2,,Bultos,Kilos,Bultos,Gramos,,,,,,,1.0,2.0,3.0,4.0,,1,1,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,150.0,Fertilizante edafico,Fertilizante quimico
RS3052,1,AMBALEMA,2,NUTRIMON,NUTRIMON,NUTRIMON,,,Fertilizacion edafica,Fertilizacion edafica,Fertilizacion edafica,,,Fertilizante quimico,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,urea,triple 18,triple 18,quimag,,50.0,,50.0,,,3.0,1.0,1.0,0.2,,Bultos,Kilos,Bultos,Gramos,,,,,,,1.0,2.0,3.0,4.0,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,1.0,Fertilizante edafico,Fertilizante quimico
RS3052,1,AMBALEMA,3,NUTRIMON,NUTRIMON,NUTRIMON,,,Fertilizacion edafica,Fertilizacion edafica,Fertilizacion edafica,,,Fertilizante quimico,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,urea,triple 18,triple 18,quimag,,50.0,,50.0,,,3.0,1.0,1.0,0.2,,Bultos,Kilos,Bultos,Gramos,,,,,,,1.0,2.0,3.0,4.0,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
RS3052,1,AMBALEMA,4,NUTRIMON,NUTRIMON,NUTRIMON,,,Fertilizacion edafica,Fertilizacion edafica,Fertilizacion edafica,,,Fertilizante quimico,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,urea,triple 18,triple 18,quimag,,50.0,,50.0,,,3.0,1.0,1.0,0.2,,Bultos,Kilos,Bultos,Gramos,,,,,,,1.0,2.0,3.0,4.0,,1,1,K-MAG,,,,,,,,0.00019999999,,
RS3052,2,AMBALEMA,1,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,triple 18,kcl,urea,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
RS3052,2,AMBALEMA,2,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,triple 18,kcl,urea,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,KCl,,,,,,,,50.0,,
RS3052,2,AMBALEMA,3,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,triple 18,kcl,urea,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
RS3052,3,AMBALEMA,1,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,urea,kcl,triple 18,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
RS3052,3,AMBALEMA,2,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,urea,kcl,triple 18,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,KCl,,,,,,,,50.0,,
RS3052,3,AMBALEMA,3,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,urea,kcl,triple 18,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
RS3052,4,AMBALEMA,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,triple 18,kcl,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
RS3052,4,AMBALEMA,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,triple 18,kcl,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,KCl,,,,,,,,50.0,,
RS3052,5,AMBALEMA,1,,,PROBIOLSUR,AGRO ACTIVO,,,,Fertilizacion foliar,Agroquimico,,,,Abono organico,Agroquimico,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,fosfosstres,creser,melaza,pegante,,,,,,,1.0,1.0,0.5,0.25,,Litros,Kilos,Kilos,Litros,,,,,centimetros,,1.0,2.0,3.0,4.0,,1,5,FosfoStress,,,,,,,1.0,,,
RS3052,5,AMBALEMA,2,,,PROBIOLSUR,AGRO ACTIVO,,,,Fertilizacion foliar,Agroquimico,,,,Abono organico,Agroquimico,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,fosfosstres,creser,melaza,pegante,,,,,,,1.0,1.0,0.5,0.25,,Litros,Kilos,Kilos,Litros,,,,,centimetros,,1.0,2.0,3.0,4.0,,1,5,Microfertiza Crecer 500,,,,,,,,1.0,,
RS3052,5,AMBALEMA,3,,,PROBIOLSUR,AGRO ACTIVO,,,,Fertilizacion foliar,Agroquimico,,,,Abono organico,Agroquimico,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,fosfosstres,creser,melaza,pegante,,,,,,,1.0,1.0,0.5,0.25,,Litros,Kilos,Kilos,Litros,,,,,centimetros,,1.0,2.0,3.0,4.0,,1,5,Melaza,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,Fertilizante foliar,Fertilizante organico
RS3052,5,AMBALEMA,4,,,PROBIOLSUR,AGRO ACTIVO,,,,Fertilizacion foliar,Agroquimico,,,,Abono organico,Agroquimico,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,fosfosstres,creser,melaza,pegante,,,,,,,1.0,1.0,0.5,0.25,,Litros,Kilos,Kilos,Litros,,,,,centimetros,,1.0,2.0,3.0,4.0,,1,5,Adherente SYS (nombre original pegante),0.0,0.0,0.0,0.0,0.0,0.0,0.25,,Adherente,Agroquimico
RS3052,6,AMBALEMA,1,,,AGRO ACTIVO,PROBIOLSUR,,,,Agroquimico,Fertilizacion foliar,,,,Agroquimico,Abono organico,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,fosfosster,crecer 500,pegante,melasa,,,,,,,1.0,1.0,0.25,2.0,,Litros,Kilos,Litros,Kilos,,,,,,,1.0,2.0,3.0,4.0,,1,6,FosfoStress,,,,,,,1.0,,,
RS3052,6,AMBALEMA,2,,,AGRO ACTIVO,PROBIOLSUR,,,,Agroquimico,Fertilizacion foliar,,,,Agroquimico,Abono organico,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,fosfosster,crecer 500,pegante,melasa,,,,,,,1.0,1.0,0.25,2.0,,Litros,Kilos,Litros,Kilos,,,,,,,1.0,2.0,3.0,4.0,,1,6,Microfertiza Crecer 500,,,,,,,,1.0,,
RS3052,6,AMBALEMA,3,,,AGRO ACTIVO,PROBIOLSUR,,,,Agroquimico,Fertilizacion foliar,,,,Agroquimico,Abono organico,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,fosfosster,crecer 500,pegante,melasa,,,,,,,1.0,1.0,0.25,2.0,,Litros,Kilos,Litros,Kilos,,,,,,,1.0,2.0,3.0,4.0,,1,6,Adherente SYS,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,Adherente,Agroquimico
RS3052,6,AMBALEMA,4,,,AGRO ACTIVO,PROBIOLSUR,,,,Agroquimico,Fertilizacion foliar,,,,Agroquimico,Abono organico,,Matched (3),Tolima,,73030004,lote gamba,Fedearroz Gualanday,8.0,fosfosster,crecer 500,pegante,melasa,,,,,,,1.0,1.0,0.25,2.0,,Litros,Kilos,Litros,Kilos,,,,,,,1.0,2.0,3.0,4.0,,1,6,Melaza,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,Fertilizante foliar,Fertilizante organico
RS3053,1,ARMERO,1,YARA,CENAGRO,YARA,,,Fertilizacion edafica,Fertilizacion foliar,Fertilizacion edafica,,,Fertilizante quimico,Abono organico,Fertilizante quimico,,,Matched (3),Tolima,,99,lote sementerio,Fedearroz ibis,15.0,rafos,activador,amidas,,,50.0,50.0,50.0,,,2.0,2.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,4,1,YaraMila RAFOS,12.0,12.0,8.88,3.2,0.0,24.0,,100.0,Fertilizante edafico,Fertilizante quimico
RS3053,1,ARMERO,2,YARA,CENAGRO,YARA,,,Fertilizacion edafica,Fertilizacion foliar,Fertilizacion edafica,,,Fertilizante quimico,Abono organico,Fertilizante quimico,,,Matched (3),Tolima,,99,lote sementerio,Fedearroz ibis,15.0,rafos,activador,amidas,,,50.0,50.0,50.0,,,2.0,2.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,4,1,Activador,0.0,17.2,10.3,0.0,6.9,0.0,,100.0,Fertilizante foliar,Fertilizante organico
RS3053,1,ARMERO,3,YARA,CENAGRO,YARA,,,Fertilizacion edafica,Fertilizacion foliar,Fertilizacion edafica,,,Fertilizante quimico,Abono organico,Fertilizante quimico,,,Matched (3),Tolima,,99,lote sementerio,Fedearroz ibis,15.0,rafos,activador,amidas,,,50.0,50.0,50.0,,,2.0,2.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,4,1,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
RS3053,2,ARMERO,1,CENAGRO,,,,,Fertilizacion foliar,,,,,Abono organico,,,,,Matched (3),Tolima,,99,lote sementerio,Fedearroz ibis,15.0,activador,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,4,2,Activador,0.0,17.2,10.3,0.0,6.9,0.0,,200.0,Fertilizante foliar,Fertilizante organico
RS3053,3,ARMERO,1,YARA,YARA,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,99,lote sementerio,Fedearroz ibis,15.0,embajador,amidas,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,4,3,Embajador KS,18.0,20.0,10.88,9.12,0.0,3.0,,150.0,Fertilizante edafico,Fertilizante quimico
RS3053,3,ARMERO,2,YARA,YARA,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,99,lote sementerio,Fedearroz ibis,15.0,embajador,amidas,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,4,3,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
RS3053,4,ARMERO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,99,lote sementerio,Fedearroz ibis,15.0,nitramid,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,4,4,YaraVera Nitramid,0.0,34.0,0.5,5.8,27.7,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
RS3053,5,ARMERO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,99,lote sementerio,Fedearroz ibis,15.0,amidas,,,,,50.0,,,,,1.0,,,,,Bultos,,,,,,,,,,1.0,,,,,4,5,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
